hotel,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests
City Hotel,42,30,0,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient-Party,0,1
City Hotel,318,30,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NAN,0,Transient-Party,0,3
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,318,30,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient-Party,0,1
City Hotel,42,30,0,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient-Party,0,1
City Hotel,155,30,0,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,159,NAN,0,Transient,0,1
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,111,30,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient-Party,0,2
City Hotel,169,30,0,3,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
Resort Hotel,17,30,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient-Party,0,1
City Hotel,69,30,2,4,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,476,NAN,0,Transient,0,1
Resort Hotel,48,30,0,4,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NAN,0,Transient,1,1
Resort Hotel,27,30,0,4,2,1.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NAN,0,Transient,1,1
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,314,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,71,Transient,0,0
Resort Hotel,149,30,0,4,2,2.0,0,BB,CHE,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NAN,0,Transient,0,0
City Hotel,95,30,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,243,30,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NAN,NAN,0,Transient,0,0
City Hotel,8,30,1,3,3,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,3,30,0,1,2,1.0,0,BB,DEU,Direct,Direct,0,0,0,D,E,0,No Deposit,NAN,NAN,0,Transient,0,1
City Hotel,145,30,2,3,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,296,30,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9,NAN,0,Transient,0,1
City Hotel,4,30,2,6,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,354,NAN,0,Transient,0,0
Resort Hotel,0,30,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,296,30,1,3,0,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,89,30,0,2,2,0.0,0,SC,DZA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,11,NAN,0,Transient,0,0
Resort Hotel,2,30,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,59,30,0,1,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,206,30,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient-Party,0,2
City Hotel,206,30,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient-Party,0,2
City Hotel,7,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NAN,40,0,Transient,0,0
City Hotel,268,30,2,5,2,1.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,244,30,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,8,30,2,5,3,0.0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,NAN,0,Transient,0,1
City Hotel,148,30,2,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,8,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NAN,40,0,Transient,0,0
City Hotel,68,30,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,28,30,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,15,NAN,0,Transient,1,0
Resort Hotel,0,30,0,1,2,0.0,0,BB,SWE,Online TA,TA/TO,1,0,0,A,A,1,No Deposit,241,NAN,0,Transient,0,1
City Hotel,84,30,2,5,2,0.0,0,SC,SLE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,134,30,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NAN,0,Transient,0,2
City Hotel,85,30,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,NAN,NAN,0,Transient,0,1
City Hotel,111,30,2,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,86,30,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,75,30,2,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,2
City Hotel,146,30,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,1,30,0,1,1,1.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,0,30,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,8,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NAN,40,0,Transient,0,0
Resort Hotel,0,30,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,NAN,NAN,0,Transient,1,0
City Hotel,183,30,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
Resort Hotel,28,30,1,3,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,3
City Hotel,91,30,0,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
Resort Hotel,18,30,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NAN,0,Transient,0,1
Resort Hotel,14,30,1,3,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NAN,0,Contract,0,0
Resort Hotel,14,30,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NAN,0,Transient,0,0
Resort Hotel,181,30,1,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,NAN,0,Transient,0,0
Resort Hotel,30,30,1,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NAN,0,Transient,0,1
City Hotel,249,30,2,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,134,30,2,3,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,0
City Hotel,351,30,0,3,0,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,17,30,0,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,2
City Hotel,10,30,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,36,30,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NAN,0,Transient,0,0
City Hotel,136,30,1,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NAN,0,Transient,0,0
City Hotel,352,30,0,3,2,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,A,2,No Deposit,9,NAN,0,Transient,0,1
City Hotel,259,30,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NAN,0,Transient,0,3
City Hotel,259,30,1,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NAN,0,Transient,0,2
City Hotel,76,30,0,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NAN,439,0,Transient,0,0
City Hotel,56,30,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,73,30,0,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,18,30,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,146,30,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,30,30,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240,NAN,0,Transient,0,2
City Hotel,133,30,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NAN,0,Transient,0,0
City Hotel,109,30,1,3,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NAN,0,Transient,0,1
City Hotel,43,30,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NAN,0,Transient,0,1
Resort Hotel,163,30,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NAN,0,Contract,0,0
City Hotel,145,30,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NAN,0,Transient,0,1
City Hotel,146,30,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,195,30,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NAN,0,Transient,1,0
City Hotel,194,30,2,4,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,83,NAN,0,Transient,0,0
City Hotel,144,30,2,6,3,0.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,145,30,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NAN,0,Transient,0,1
Resort Hotel,175,30,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NAN,0,Transient,0,3
City Hotel,133,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NAN,0,Transient,0,1
Resort Hotel,45,30,2,5,2,2.0,0,SC,ESP,Online TA,TA/TO,0,0,0,C,I,1,No Deposit,429,NAN,0,Transient,0,0
Resort Hotel,16,30,2,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NAN,0,Transient,0,1
Resort Hotel,256,30,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,A,A,3,No Deposit,250,NAN,0,Transient,1,0
Resort Hotel,256,30,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NAN,0,Transient,0,1
City Hotel,133,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NAN,0,Transient,0,1
City Hotel,89,30,0,3,1,0.0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,223,30,2,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,NAN,0,Transient,0,0
Resort Hotel,1,30,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NAN,0,Transient,0,1
Resort Hotel,0,30,1,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NAN,0,Transient-Party,0,3
Resort Hotel,280,30,1,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NAN,0,Transient,0,0
City Hotel,153,30,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,0,30,1,3,2,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NAN,0,Transient-Party,1,2
City Hotel,9,30,0,3,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9,NAN,0,Transient,0,3
Resort Hotel,114,30,2,6,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,NAN,NAN,0,Transient,1,1
Resort Hotel,12,30,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NAN,0,Transient,0,2
City Hotel,156,30,2,5,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,191,30,2,5,3,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9,NAN,0,Transient,0,1
City Hotel,12,30,2,5,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,97,30,2,8,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,268,30,2,5,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,191,30,2,5,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,188,30,2,4,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,32,30,1,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,2
City Hotel,91,30,0,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
Resort Hotel,114,30,1,3,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NAN,NAN,0,Transient,1,1
Resort Hotel,185,30,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NAN,0,Transient,0,0
Resort Hotel,47,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NAN,0,Transient,0,3
City Hotel,62,30,0,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,273,30,0,3,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,1
City Hotel,172,30,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,167,30,2,6,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,NAN,NAN,0,Transient,0,0
Resort Hotel,191,30,2,5,2,2.0,0,HB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NAN,0,Transient,0,0
Resort Hotel,198,30,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,71,30,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,531,NAN,0,Transient,0,0
Resort Hotel,59,30,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,198,30,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,199,30,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NAN,0,Transient,0,2
Resort Hotel,279,30,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NAN,0,Contract,0,0
Resort Hotel,198,30,2,5,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NAN,0,Transient,0,0
Resort Hotel,71,30,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,531,NAN,0,Transient,0,0
Resort Hotel,165,30,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NAN,0,Transient,0,1
Resort Hotel,196,30,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,0
Resort Hotel,340,30,0,3,2,2.0,0,BB,FRA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NAN,0,Transient,0,0
Resort Hotel,381,30,0,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
Resort Hotel,31,30,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NAN,113,0,Transient,0,0
Resort Hotel,193,30,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,177,30,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NAN,0,Transient,0,1
City Hotel,15,30,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,126,30,0,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,204,30,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NAN,0,Transient,0,0
City Hotel,102,30,0,1,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,9,30,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NAN,0,Transient,0,1
City Hotel,170,30,0,2,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,NAN,0,Transient,0,0
City Hotel,80,30,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NAN,0,Transient,0,0
City Hotel,54,30,0,2,2,1.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,89,30,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,94,30,0,1,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,204,30,0,1,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,300,30,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NAN,0,Transient,0,0
City Hotel,72,30,1,3,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,77,30,0,3,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,135,30,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NAN,0,Transient,0,0
City Hotel,153,30,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,270,30,0,3,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,3
City Hotel,37,30,0,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,37,30,0,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,155,30,0,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,270,30,0,3,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,3
City Hotel,146,30,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,153,30,0,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,133,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NAN,0,Transient,0,1
Resort Hotel,0,30,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient-Party,0,1
City Hotel,267,30,0,3,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,62,30,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,150,30,0,1,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NAN,0,Transient,0,0
City Hotel,76,30,0,2,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,329,30,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,0,30,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NAN,0,Transient-Party,0,1
City Hotel,170,30,0,2,0,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,NAN,0,Transient,0,0
City Hotel,211,30,0,2,3,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,0,30,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient-Party,0,1
City Hotel,126,30,0,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,177,30,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NAN,0,Transient,0,1
City Hotel,54,30,0,2,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,7,30,0,2,2,0.0,0,BB,MEX,Direct,Direct,0,0,0,E,E,0,No Deposit,NAN,485,0,Transient,0,1
City Hotel,329,30,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,211,30,0,2,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,169,30,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NAN,0,Transient,0,1
City Hotel,9,30,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NAN,0,Transient,0,0
Resort Hotel,58,30,2,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient-Party,0,2
Resort Hotel,58,30,2,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient-Party,0,2
City Hotel,11,30,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NAN,NAN,0,Transient,0,1
Resort Hotel,178,30,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NAN,0,Transient,0,1
